ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Robert L. Cowles	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Republican		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	46	Ozaukee	City	271	Port Washington	46271	9	Wards 2 & 3	472	209	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	46	Ozaukee	City	271	Port Washington	46271	10	Wards 4 & 5	481	234	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	46	Ozaukee	City	271	Port Washington	46271	11	Ward 6	544	172	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	46	Ozaukee	City	271	Port Washington	46271	12	Wards 7 & 8	749	272	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	46	Ozaukee	City	271	Port Washington	46271	13	Wards 9 & 10	522	201	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	46	Ozaukee	City	271	Port Washington	46271	14	Ward 11	537	195	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	6	Holland	60006	2	Wards 1 - 4	1109	187	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	8	Lima	60008	2	Wards 1 - 4	1290	203	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	10	Lyndon	60010	2	Wards 1 & 2	591	150	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	12	Mitchell	60012	2	Wards 1 & 2	461	120	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	22	Scott	60022	4	Wards 1 & 2	741	130	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	28	Sherman	60028	2	Wards 1 & 2	646	118	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Town	30	Wilson	60030	2	Wards 1 - 4	1429	388	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Village	101	Adell	60101	2		200	43	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Village	111	Cascade	60111	2		255	82	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Village	112	Cedar Grove	60112	2	Wards 1 & 2	957	130	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Village	165	Oostburg	60165	2	Wards 1 - 4	1516	147	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Village	176	Random Lake	60176	2	Wards 1 & 2	600	143	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	Village	191	Waldo	60191	2		197	51	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	City	281	Sheboygan	60281	18	Ward 18	2	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	City	281	Sheboygan	60281	19	Ward 19	1	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	City	281	Sheboygan	60281	23	Ward 23	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	6	20	59	2	60	Sheboygan	City	281	Sheboygan	60281	25	Ward 25	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Town	2	Addison	67002	2	Wards 1 - 6	1510	202	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	Town	4	Barton	67004	2	Wards 1 - 4	1172	249	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	Town	8	Farmington	67008	2	Wards 1 - 4	1674	241	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Town	12	Hartford	67012	3	Ward 5	381	75	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Town	14	Jackson	67014	2	Wards 1 - 5	1996	363	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	Town	16	Kewaskum	67016	2	Wards 1 & 2	511	96	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Town	18	Polk	67018	3	Wards 1 - 4, 6 & 7	1498	280	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	67	Washington	Town	22	Trenton	67022	2	Wards 1, 2, 5 - 7	1643	334	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Town	22	Trenton	67022	3	Wards 3 & 4	476	86	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	Town	24	Wayne	67024	2	Wards 1 - 3	931	129	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Town	26	West Bend	67026	2	Wards 1 - 9	2230	475	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Village	141	Jackson	67141	5	Wards 1 - 12	2523	518	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	Village	142	Kewaskum	67142	2	Wards 1 - 4 & 6	1437	316	6
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	67	Washington	Village	161	Newburg	67161	2	Wards 1 & 2	422	78	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	Village	181	Slinger	67181	5	Wards 1 - 8 & 10	1679	437	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	28	Wards 1 & 12	1432	402	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	29	Wards 2, 3 & 5	1051	472	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	31	Wards 4, 11, 22 & 29	1091	321	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	33	Wards 6, 7, 24, 31 & 35	1609	429	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	34	Wards 8 - 10	1596	492	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	37	Wards 13 - 15	1331	368	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	39	Wards 16, 18 & 21	1079	325	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	58	2	67	Washington	City	291	West Bend	67291	40	Wards 17, 19, 20, 23, 25 & 26	1435	368	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	City	291	West Bend	67291	41	Ward 27	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	60	2	67	Washington	City	291	West Bend	67291	42	Wards 28 & 34	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	City	291	West Bend	67291	43	Ward 30	3	2	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	City	291	West Bend	67291	45	Ward 32	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 20	5	20	59	2	67	Washington	City	291	West Bend	67291	46	Wards 33 & 36	0	0	0
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	69942	17113	91
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Robert W. Wirch	Benjamin Lee Bakke	Scattering 
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic	Republican	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	2	Brighton	30002	2	Wards 1 - 3	445	379	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	4	Bristol	30004	4	Wards 1 - 4 & 8	805	674	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	4	Bristol	30004	9	Wards 5 & 7	335	269	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	Town	4	Bristol	30004	10	Ward 6	299	257	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	6	Paris	30006	2	Wards 1 & 2	490	375	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	10	Randall	30010	2	Wards 1 - 5	920	686	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	12	Salem	30012	8	Wards 1 - 3, 5 - 7, 11 - 15	1794	1419	8
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	12	Salem	30012	9	Wards 4, 8 - 10	1075	776	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	14	Somers	30014	21	Wards 1 - 4	1113	595	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	14	Somers	30014	22	Wards 5, 6 & 12	1035	459	6
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	14	Somers	30014	23	Ward 7	284	131	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	Town	14	Somers	30014	24	Ward 8	295	115	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Town	14	Somers	30014	25	Wards 9 - 11	743	387	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Village	131	Genoa City	30131	3	Wards 4 & 5	0	2	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Village	171	Paddock Lake	30171	2	Wards 1 - 5	886	558	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	Village	174	Pleasant Prairie	30174	8	Wards 1 - 3	1200	657	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	Village	174	Pleasant Prairie	30174	9	Wards 4 & 5	861	515	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	Village	174	Pleasant Prairie	30174	10	Wards 6 & 7	1114	573	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	Village	174	Pleasant Prairie	30174	11	Wards 8 - 11	1875	1129	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	Village	174	Pleasant Prairie	30174	12	Wards 12 & 13	1302	765	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Village	181	Silver Lake	30181	2	Wards 1 - 3	689	413	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	Village	186	Twin Lakes	30186	3	Wards 1 - 12	1514	995	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	36	Ward 1	789	241	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	37	Ward 2	1098	423	8
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	38	Ward 3	784	290	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	39	Ward 4	901	259	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	40	Ward 5	1021	438	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	41	Ward 6	921	304	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	42	Ward 7	1065	405	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	43	Ward 8	1159	302	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	44	Ward 9	1406	420	6
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	45	Ward 10	1011	395	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	46	Ward 11	886	256	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	47	Ward 12	840	202	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	48	Ward 13	666	125	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	49	Ward 14	433	74	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	50	Ward 15	554	71	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	51	Ward 16	651	102	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	52	Ward 17	982	335	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	53	Ward 18	697	238	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	54	Ward 19	791	132	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	55	Ward 20	809	115	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	56	Ward 21	969	349	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	57	Ward 22	672	156	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	58	Ward 23	726	184	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	59	Ward 24	975	307	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	60	Ward 25	1054	369	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	61	Ward 26	1035	362	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	62	Ward 27	1112	413	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	63	Ward 28	1004	462	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	64	Ward 29	1218	474	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	65	Ward 30	816	406	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	66	Ward 31	1001	383	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	64	2	30	Kenosha	City	241	Kenosha	30241	67	Ward 32	831	322	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	68	Ward 33	855	412	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	65	2	30	Kenosha	City	241	Kenosha	30241	69	Ward 34	1551	962	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	70	Ward 35	87	92	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	71	Ward 36	46	37	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	72	Ward 37	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	73	Ward 38	2	1	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	74	Ward 39	18	23	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	75	Ward 40	29	24	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	76	Ward 41	178	85	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	77	Ward 42	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	78	Ward 43	51	31	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	79	Ward 44	28	19	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	80	Ward 45	12	13	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	81	Ward 46	2	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	82	Ward 47	2	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	83	Ward 48	2	3	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	84	Ward 49	9	7	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	85	Ward 50	0	1	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	86	Ward 51	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	87	Ward 52	16	10	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	88	Ward 53	13	12	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	89	Ward 54	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	90	Ward 55	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	91	Ward 56	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	92	Ward 57	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	93	Ward 58	2	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	94	Ward 59	1	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	95	Ward 60	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	96	Ward 61	1	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	97	Ward 62	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	98	Ward 63	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	99	Ward 64	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	100	Ward 65	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	101	Ward 66	2	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	102	Ward 67	18	9	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	103	Ward 68	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	104	Ward 69	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	105	Ward 70	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	30	Kenosha	City	241	Kenosha	30241	106	Ward 72	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	52	Racine	Town	2	Burlington	52002	5	Wards 1 - 8	848	1099	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	52	Racine	Town	2	Burlington	52002	6	Wards 9 - 12	712	675	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	52	Racine	City	206	Burlington	52206	8	Wards 1 - 8	1168	985	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	52	Racine	City	206	Burlington	52206	9	Wards 9 - 16	1342	1440	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 22	1	22	66	2	65	Walworth	City	206	Burlington	65206	2	Ward 17	0	0	0
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	54946	27383	115
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Julie M. Lassa	Tom Kimmet	Scattering 
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic	Republican	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	2	Adams	1002	2	Wards 1 & 2	445	192	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	4	Big Flats	1004	2		345	142	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	6	Colburn	1006	2		81	41	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	10	Easton	1010	2	Wards 1 & 2	308	143	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	12	Jackson	1012	2		297	204	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	14	Leola	1014	2		80	69	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	16	Lincoln	1016	2		98	61	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	18	Monroe	1018	2		165	87	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	20	New Chester	1020	2	Wards 1 & 2	273	108	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	24	Preston	1024	2	Wards 1 - 3	445	203	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	26	Quincy	1026	2	Wards 1 & 2	434	182	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	28	Richfield	1028	2		49	25	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	30	Rome	1030	2	Wards 1 - 5	1030	771	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	32	Springville	1032	2	Wards 1 & 2	323	218	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Town	34	Strongs Prairie	1034	2	Wards 1 & 2	391	205	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	Village	126	Friendship	1126	2		199	73	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	1	Adams	City	201	Adams	1201	2	Wards 1 - 5	553	199	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	7	24	70	3	37	Marathon	City	250	Marshfield	37250	2	Wards 21, 22 & 26	159	78	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	39	Marquette	Town	26	Springfield	39026	2		229	196	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	6	24	72	4	39	Marquette	Village	191	Westfield	39191	2	Wards 1 & 2	297	208	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	7	24	71	4	50	Portage	Town	4	Almond	50004	2		145	38	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 24	7	24	71	4	50	Portage	Town	6	Amherst	50006	2	Wards 1 & 2	512	255	0
